fileName	sampleID	read	Rikenellaceae	Bacteroidaceae	Porphyromonadaceae	Prevotellaceae	Bacteroidales_incertae_sedis	Flavobacteriaceae	Sphingobacteriaceae	Chitinophagaceae	Cyclobacteriaceae	Cytophagaceae	Lachnospiraceae	Clostridiaceae.1	Peptostreptococcaceae	Ruminococcaceae	Eubacteriaceae	Clostridiales_Incertae.Sedis.XI	Peptococcaceae.1	Clostridiales_Incertae.Sedis.XIII	Clostridiales_Incertae.Sedis.XII	Defluviitaleaceae	Streptococcaceae	Enterococcaceae	Carnobacteriaceae	Lactobacillaceae	Aerococcaceae	Bacillales_Incertae.Sedis.XI	Paenibacillaceae.1	Staphylococcaceae	Bacillaceae.1	Planococcaceae	Bacillales_Incertae.Sedis.XII	Bacillaceae.2	Erysipelotrichaceae	Veillonellaceae	Acidaminococcaceae	Verrucomicrobiaceae	Coriobacteriaceae	Corynebacteriaceae	Nocardiaceae	Actinomycetaceae	Micrococcaceae	Microbacteriaceae	Brevibacteriaceae	Dermacoccaceae	Intrasporangiaceae	Dermabacteraceae	Propionibacteriaceae	Nocardioidaceae	Pseudonocardiaceae	Geodermatophilaceae	Bifidobacteriaceae	Patulibacteraceae	Nitriliruptoraceae	Spirochaetaceae	Fusobacteriaceae	Leptotrichiaceae	Campylobacteraceae	Pasteurellaceae	Enterobacteriaceae	Halomonadaceae	Oceanospirillaceae	Cardiobacteriaceae	Pseudomonadaceae	Moraxellaceae	Vibrionaceae	Xanthomonadaceae	Idiomarinaceae	Shewanellaceae	Chromatiaceae	Aeromonadaceae	Coxiellaceae	Neisseriaceae	Burkholderiaceae	Oxalobacteraceae	Comamonadaceae	Sutterellaceae	Burkholderiales_incertae_sedis	Alcaligenaceae	Methylophilaceae	Desulfovibrionaceae	Bdellovibrionaceae	Bacteriovoracaceae	Myxococcaceae	Polyangiaceae	Desulfobulbaceae	Sphingomonadaceae	Erythrobacteraceae	Methylobacteriaceae	Phyllobacteriaceae	Bradyrhizobiaceae	Hyphomicrobiaceae	Brucellaceae	Rhizobiaceae	Beijerinckiaceae	Rhizobiales_incertae_sedis	Caulobacteraceae	Rhodobacteraceae	Rhodospirillaceae	Acetobacteraceae	Chloroplast	Synergistaceae	Mycoplasmataceae	Deinococcaceae	Thermotogaceae	Planctomycetaceae	Victivallaceae	Pyrodictiaceae
108_R1.fasta	108	1	148	17436	3517	0	0	0	0	0	0	0	15006	34	499	822	313	0	0	0	0	0	6707	1321	0	0	0	0	0	0	0	0	0	0	2612	0	0	2631	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108_R2.fasta	108	2	147	16316	3489	0	0	0	0	0	0	0	15144	33	452	830	308	0	15	0	0	0	5468	1012	0	0	0	0	0	0	0	0	0	0	3164	0	0	2621	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109_R1.fasta	109	1	87	11829	2383	0	0	0	0	0	0	0	13285	0	1239	434	193	0	0	0	0	0	16113	1618	0	0	0	0	0	0	0	0	0	0	3071	0	0	1572	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109_R2.fasta	109	2	86	10962	2349	0	0	0	0	0	0	0	13343	0	1127	440	195	0	0	0	0	0	13022	1136	1	0	0	0	0	0	0	0	0	0	3294	0	0	1567	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_R1.fasta	10	1	3	12753	5	1	0	6	0	0	0	0	20786	2918	1408	425	6	0	0	0	0	0	1907	105	0	0	0	0	0	0	0	0	0	0	2806	3	0	3688	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_R2.fasta	10	2	3	11976	4	1	0	6	0	0	0	0	20370	2691	1294	565	8	0	0	0	0	0	1457	84	0	0	0	0	0	0	0	0	0	0	2809	3	0	3696	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110_R1.fasta	110	1	8	19129	0	0	0	0	0	0	0	0	8192	2022	461	194	0	0	0	0	0	0	10064	131	0	0	0	0	10	0	0	0	0	0	88	1	0	5165	115	7	0	4	3	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110_R2.fasta	110	2	8	18027	0	0	0	0	0	0	0	0	8197	2025	543	193	0	0	0	0	0	0	7790	101	0	0	0	0	11	0	0	0	0	0	86	1	0	5169	115	4	0	2	3	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111_R1.fasta	111	1	241	12555	0	0	0	0	0	0	0	0	12410	946	1102	108	0	0	0	20	0	0	13440	346	0	0	0	0	0	0	0	0	0	0	22	0	0	7976	59	1	0	3	1	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111_R2.fasta	111	2	237	11789	0	0	0	0	0	0	0	0	12436	949	1288	132	0	0	0	0	0	0	10360	267	0	0	0	0	0	0	0	0	0	0	23	0	0	7975	56	1	0	2	1	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112_R1.fasta	112	1	652	20268	0	1	0	1	0	0	0	0	7594	159	1319	214	0	0	0	31	0	0	9525	1072	0	0	0	0	3	0	0	0	0	0	48	1	0	7597	102	0	0	8	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112_R2.fasta	112	2	650	19102	1	1	0	0	0	0	0	0	7612	160	1517	224	0	0	0	0	0	0	7429	826	0	0	0	0	3	0	0	0	0	0	46	1	0	7606	102	0	0	7	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113_R1.fasta	113	1	493	11311	1366	786	0	0	0	0	0	0	15620	14	84	5348	76	82	0	19	0	0	119	190	0	1	0	2	0	6	0	0	0	0	607	143	50	62	80	0	0	4	1	1	0	0	0	0	28	0	0	0	0	0	0	0	273	27	31	4	169	6	0	0	4	0	10	3	0	0	0	0	0	83	3	0	1	1435	2	0	0	14	0	0	0	0	0	1	0	5	0	3	0	0	0	0	0	11	0	0	0	0	53	43	0	0	0	0	0
113_R2.fasta	113	2	494	10239	1322	1033	0	0	0	0	0	0	15804	17	79	5363	75	83	3	2	0	0	94	145	0	1	0	2	0	6	0	0	0	0	586	138	10	64	83	0	0	15	0	1	0	0	0	0	28	0	0	0	0	0	0	0	271	23	27	4	143	6	0	0	4	0	10	0	0	0	0	0	0	81	3	0	2	1349	0	0	0	12	0	0	0	0	0	6	0	3	0	3	0	0	0	0	0	10	0	0	0	0	52	44	0	0	0	0	0
114_R1.fasta	114	1	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114_R2.fasta	114	2	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115_R1.fasta	115	1	185	16726	3326	0	0	0	0	0	0	0	7189	2010	1293	673	120	0	0	0	0	0	7678	11	0	0	0	0	0	0	0	0	0	0	2660	0	0	2120	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115_R2.fasta	115	2	184	15632	3281	0	0	0	0	0	0	0	7639	1989	1155	702	119	0	0	0	0	0	5918	13	0	0	0	0	0	0	0	0	0	0	2797	0	0	2124	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116_R1.fasta	116	1	323	17000	3150	0	0	2	0	0	0	0	6151	365	742	299	319	0	0	0	0	0	4466	2695	1	0	0	0	0	0	0	0	0	0	1618	1	0	4190	30	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116_R2.fasta	116	2	320	15862	3138	0	0	2	0	0	0	0	6366	357	672	315	315	0	0	0	0	0	3554	1962	0	0	0	0	0	0	0	0	0	0	1967	1	0	4177	29	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117_R1.fasta	117	1	430	29093	6231	0	0	4	0	0	0	0	15285	0	582	910	249	0	0	0	0	0	6	212	0	0	0	0	0	0	0	0	0	0	3607	1	0	1814	32	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	267	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117_R2.fasta	117	2	422	27504	6153	0	0	4	0	0	0	0	16035	0	523	922	249	0	0	0	0	0	5	145	0	0	0	0	0	0	0	0	0	0	3954	1	0	1820	31	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	259	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118_R1.fasta	118	1	465	18678	3637	1	0	0	0	0	0	0	10363	159	236	1648	105	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	2024	0	0	1906	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
118_R2.fasta	118	2	459	17359	3589	1	0	0	0	0	0	0	10883	166	221	1653	102	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	2223	0	0	1893	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119_R1.fasta	119	1	500	11905	1366	1409	0	1	0	1	0	0	24003	11	29	8027	98	27	0	17	0	0	25	37	1	1	0	2	0	0	0	0	0	0	685	546	10	4	82	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	72	3	2	0	33	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	668	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
119_R2.fasta	119	2	490	10922	1355	1887	0	1	0	1	0	0	24459	10	32	7927	97	27	0	2	0	0	21	28	1	1	0	2	0	0	0	0	0	0	607	528	9	4	83	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	71	4	2	0	31	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	657	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
11_R1.fasta	11	1	177	12715	3959	4	0	0	0	0	0	0	9224	284	663	663	421	1	0	0	0	0	7126	39	0	0	0	0	0	0	0	0	0	0	1857	3	0	2059	9	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	1	0	412	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_R2.fasta	11	2	179	11845	3930	4	0	0	0	0	0	0	9401	264	609	675	427	1	0	0	0	0	5717	27	0	0	0	0	0	0	0	0	0	0	2156	3	0	2039	8	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	1	0	399	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120_R1.fasta	120	1	54	13028	140	0	0	0	0	0	0	0	11593	1235	1148	1492	24	0	0	0	0	0	20316	63	0	0	0	0	0	0	0	0	0	0	2320	0	0	1793	25	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	0	5	16	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120_R2.fasta	120	2	54	12505	144	0	0	0	0	0	0	0	11697	1065	1058	1311	24	0	0	0	0	0	16093	60	0	0	0	0	0	0	0	0	0	0	2793	0	0	1804	24	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828	0	0	0	5	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121_R1.fasta	121	1	73	19064	1039	0	0	0	0	0	0	0	15588	225	309	1219	52	0	0	0	0	0	7338	22	0	0	0	0	0	0	0	0	0	0	1966	1	0	2399	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121_R2.fasta	121	2	72	18150	1032	0	0	0	0	0	0	0	15894	225	284	1065	52	0	0	0	0	0	5632	17	0	0	0	0	0	0	0	0	0	0	2251	1	0	2403	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122_R1.fasta	122	1	456	17777	3643	0	0	0	0	0	0	0	17040	5	61	2696	173	0	0	0	0	0	880	425	0	0	0	0	0	0	0	0	0	0	2204	0	0	3414	34	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122_R2.fasta	122	2	452	16789	3617	0	0	0	0	0	0	0	17433	5	56	2144	174	0	0	0	0	0	678	327	0	0	0	0	0	0	0	0	0	0	2321	0	0	3423	39	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_R1.fasta	12	1	221	6831	1908	0	0	4	0	0	0	0	7328	16	567	543	71	0	0	0	0	0	2900	174	0	0	0	0	0	0	0	0	0	0	1156	1	0	1407	12	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	3	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_R2.fasta	12	2	222	6448	1894	1	0	4	0	0	0	0	7419	15	516	553	70	0	0	0	0	0	2325	123	0	0	0	0	0	0	0	0	0	0	1199	1	0	1413	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	3	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_R1.fasta	13	1	180	10427	2655	2	0	0	0	0	0	0	12246	81	900	490	141	0	0	0	0	0	25037	183	0	0	0	0	0	0	0	0	0	0	1749	1	0	1995	26	1	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	1	2	1	2057	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_R2.fasta	13	2	180	9789	2630	2	0	0	0	0	0	0	12347	79	830	503	141	0	0	0	0	0	19848	133	0	0	0	0	0	0	0	0	0	0	2191	1	0	1994	26	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	1	2	1	2028	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_R1.fasta	14	1	64	8887	5800	1	0	0	0	0	0	0	12940	33	1167	421	120	0	0	0	0	0	8116	1575	0	0	0	0	0	0	0	0	0	0	2117	0	0	1693	8	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	2098	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_R2.fasta	14	2	63	8269	5755	1	0	0	0	0	0	0	13000	27	1048	433	127	0	0	0	0	0	6535	1107	1	0	0	0	0	0	0	0	0	0	2249	0	0	1690	9	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	2066	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_R1.fasta	15	1	172	13878	3740	0	0	0	0	0	0	0	17607	2	907	976	105	0	0	0	0	0	11247	180	0	0	0	0	0	0	0	0	0	0	2080	0	0	2333	44	1	0	1	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	447	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15_R2.fasta	15	2	169	12934	3702	0	0	0	0	0	0	0	17687	2	831	978	107	0	0	0	0	0	8790	144	0	0	0	0	0	0	0	0	0	0	2261	0	0	2342	45	1	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	434	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16_R1.fasta	16	1	191	10603	3061	0	0	0	0	0	0	0	7797	4	177	765	19	0	0	0	0	0	2818	46	0	0	0	0	0	0	0	0	0	0	1505	0	0	2529	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16_R2.fasta	16	2	192	10091	3033	0	0	0	0	0	0	0	7889	4	168	822	19	0	0	0	0	0	2209	37	0	0	0	0	0	0	0	0	0	0	1366	0	0	2527	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18_R1.fasta	18	1	188	4372	347	380	0	0	3	0	0	0	7278	23	242	1688	24	200	0	27	1	0	212	52	0	6	0	5	0	0	0	0	0	0	374	112	11	121	20	1	0	0	0	3	0	0	0	0	4	0	0	0	0	0	1	0	75	2	9	0	40	2	4	0	0	6	3	0	0	0	0	0	3	45	0	1	2	102	0	1	0	19	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0
18_R2.fasta	18	2	185	3888	335	389	0	0	2	0	0	0	7180	24	229	1575	27	189	7	16	0	0	158	39	0	4	0	2	0	0	0	0	0	0	336	111	12	120	16	1	0	0	0	3	0	0	0	0	3	0	0	0	0	0	2	0	62	1	9	0	34	3	2	0	0	4	2	0	0	0	0	0	0	42	0	1	2	77	0	0	0	18	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
19_R1.fasta	19	1	381	16889	4079	0	0	0	0	0	0	0	8968	0	360	614	163	0	0	0	0	0	461	3473	0	0	0	0	0	0	0	0	0	0	1380	0	0	4318	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19_R2.fasta	19	2	382	15839	4070	0	0	0	0	0	0	0	9185	0	334	635	164	0	11	0	0	0	373	2461	0	0	0	0	0	0	0	0	0	0	1431	0	0	4310	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1_R1.fasta	1	1	207	24532	3210	0	0	0	0	0	0	0	10671	433	1283	713	1145	0	0	0	0	0	11851	8	0	0	0	0	0	0	0	0	0	0	4073	0	0	3140	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1_R2.fasta	1	2	206	23144	3174	0	0	0	0	0	0	0	11296	424	1185	728	1147	0	0	0	0	0	9615	11	0	0	0	0	0	0	0	0	0	0	4333	0	0	3130	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20_R1.fasta	20	1	457	11739	2551	0	0	0	0	0	0	0	10084	2	163	431	161	0	0	0	0	0	3564	20	0	0	0	0	0	0	0	0	0	0	1452	0	0	2325	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20_R2.fasta	20	2	453	10927	2508	1	0	0	0	0	0	0	10266	1	153	434	160	0	0	0	0	0	2892	16	0	0	0	0	0	0	0	0	0	0	1532	0	0	2319	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21_R1.fasta	21	1	600	11336	3	0	0	0	0	0	0	0	5879	705	900	355	0	0	0	58	0	0	1721	258	1	0	1	1	0	1	0	0	0	0	15	2	0	2926	118	0	0	0	1	0	0	0	0	0	0	0	0	0	59	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21_R2.fasta	21	2	592	10771	2	0	0	0	0	0	0	0	5899	698	988	354	0	0	0	0	0	0	1349	200	1	0	0	1	0	0	0	0	0	0	15	2	0	2919	117	0	0	0	1	0	0	0	0	0	0	0	0	0	48	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22_R1.fasta	22	1	19	8918	847	2	0	0	0	0	0	0	9048	125	1092	190	0	0	0	0	0	0	8391	49	0	0	0	0	0	0	0	0	0	0	967	0	0	805	17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
