fileName	sampleID	read	Alistipes	Rikenella	Bacteroides	Parabacteroides	Odoribacter	Barnesiella	Porphyromonas	Butyricimonas	Tannerella	Prevotella	Paraprevotella	Alloprevotella	Hallella	Phocaeicola	Capnocytophaga	Soonwooa	Flavobacterium	Elizabethkingia	Chryseobacterium	Sediminicola	Riemerella	Pedobacter	Sphingobacterium	Nubsella	Sediminibacterium	Filimonas	Hydrotalea	Flavitalea	Fontibacter	Hymenobacter	Dyadobacter	Lachnospiracea_incertae_sedis	Robinsoniella	Roseburia	Clostridium.XlVa	Cellulosilyticum	Anaerostipes	Blautia	Johnsonella	Ruminococcus2	Hespellia	Lachnoanaerobaculum	Coprococcus	Dorea	Catonella	Syntrophococcus	Clostridium.XlVb	Lactonifactor	Howardella	Oribacterium	Pseudobutyrivibrio	Lachnospira	Lachnobacterium	Parasporobacterium	Marvinbryantia	Butyrivibrio	Acetitomaculum	Clostridium.sensu.stricto	Sarcina	Anaerobacter	Proteiniclasticum	Clostridium.XI	Peptostreptococcus	Acetoanaerobium	Peptostreptococcaceae_incertae_sedis	Flavonifractor	Anaerofilum	Butyricicoccus	Anaerotruncus	Pseudoflavonifractor	Clostridium.IV	Oscillibacter	Ruminococcus	Faecalibacterium	Subdoligranulum	Gemmiger	Hydrogenoanaerobacterium	Eubacterium	Acetobacterium	Pseudoramibacter	Anaerofustis	Parvimonas	Tissierella	Finegoldia	Peptococcus	Anaerovorax	Mogibacterium	Defluviitalea	Streptococcus	Lactococcus	Enterococcus	Pilibacter	Melissococcus	Granulicatella	Alkalibacterium	Lactobacillus	Aerococcus	Abiotrophia	Facklamia	Gemella	Paenibacillus	Cohnella	Brevibacillus	Fontibacillus	Staphylococcus	Bacillus	Sporosarcina	Jeotgalibacillus	Exiguobacterium	Erysipelotrichaceae_incertae_sedis	Coprobacillus	Clostridium.XVIII	Holdemania	Turicibacter	Allobaculum	Solobacterium	Erysipelothrix	Bulleidia	Selenomonas	Dialister	Veillonella	Allisonella	Megasphaera	Anaeroglobus	Megamonas	Schwartzia	Centipeda	Acidaminococcus	Succinispira	Phascolarctobacterium	Akkermansia	Luteolibacter	Prosthecobacter	Eggerthella	Asaccharobacter	Adlercreutzia	Paraeggerthella	Collinsella	Atopobium	Enterorhabdus	Olsenella	Corynebacterium	Rhodococcus	Williamsia	Actinomyces	Micrococcus	Rothia	Arthrobacter	Kocuria	Zhihengliuella	Microbacterium	Agromyces	Curtobacterium	Leucobacter	Leifsonia	Herbiconiux	Brevibacterium	Kytococcus	Yimella	Janibacter	Brachybacterium	Propionibacterium	Tessaracoccus	Friedmanniella	Propioniferax	Propionimicrobium	Nocardioides	Modestobacter	Bifidobacterium	Scardovia	Patulibacter	Nitriliruptor	Treponema	Fusobacterium	Clostridium.XIX	Leptotrichia	Campylobacter	Arcobacter	Aggregatibacter	Haemophilus	Actinobacillus	Escherichia.Shigella	Klebsiella	Citrobacter	Enterobacter	Yersinia	Serratia	Obesumbacterium	Providencia	Morganella	Kluyvera	Hafnia	Salmonella	Leclercia	Pantoea	Pluralibacter	Raoultella	Trabulsiella	Shimwellia	Halomonas	Cobetia	Modicisalibacter	Nitrincola	Cardiobacterium	Pseudomonas	Cellvibrio	Azorhizophilus	Acinetobacter	Psychrobacter	Enhydrobacter	Vibrio	Salinivibrio	Stenotrophomonas	Candidatus.Carsonella	Aliidiomarina	Shewanella	Rheinheimera	Aeromonas	Diplorickettsia	Kingella	Uruburuella	Eikenella	Neisseria	Microvirgula	Aquitalea	Ralstonia	Cupriavidus	Limnobacter	Burkholderia	Janthinobacterium	Herbaspirillum	Massilia	Herminiimonas	Rugamonas	Undibacterium	Duganella	Curvibacter	Pelomonas	Schlegelella	Comamonas	Delftia	Hydrogenophaga	Ottowia	Rhodoferax	Macromonas	Lampropedia	Variovorax	Simplicispira	Limnohabitans	Acidovorax	Alicycliphilus	Kinneretia	Tepidicella	Sutterella	Parasutterella	Mitsuaria	Aquabacterium	Tepidimonas	Achromobacter	Alcaligenes	Methylobacillus	Bilophila	Bdellovibrio	Peredibacter	Bacteriovorax	Myxococcus	Pyxidicoccus	Desulfobulbus	Sphingomonas	Sphingopyxis	Sphingobium	Blastomonas	Novosphingobium	Stakelama	Sandaracinobacter	Sphingosinicella	Methylobacterium	Mesorhizobium	Aquamicrobium	Hoeflea	Bosea	Bradyrhizobium	Rhodopseudomonas	Oligotropha	Devosia	Hyphomicrobium	Ochrobactrum	Pseudochrobactrum	Rhizobium	Beijerinckia	Vasilyevaea	Caulobacter	Brevundimonas	Phenylobacterium	Asticcacaulis	Azospirillum	Skermanella	Roseomonas	Streptophyta	Gp5	Blastocatella	Cloacibacillus	Pyramidobacter	Mycoplasma	Saccharibacteria_genera_incertae_sedis	Deinococcus	Fervidobacterium	SR1_genera_incertae_sedis	Parcubacteria_genera_incertae_sedis	Aquisphaera	Microgenomates_genera_incertae_sedis	Victivallis	Pyrolobus
105_R1.fasta	105	1	1	0	4857	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11404	2	0	0	147	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21512	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	834	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105_R2.fasta	105	2	1	0	4623	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	6	0	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	310	0	5564	0	465	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	16107	0	116	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	823	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107_R1.fasta	107	1	137	0	14539	1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	0	1161	23	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	793	0	0	0	343	0	0	25	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	9654	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	38	1042	111	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2286	0	0	12	0	0	3	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107_R2.fasta	107	2	137	0	13725	1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	333	4	2	2495	0	54	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	143	0	560	0	0	0	340	0	0	24	1	0	0	0	0	0	0	0	0	333	29	0	0	0	0	0	0	0	0	7700	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	37	1033	112	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2280	0	0	13	0	0	4	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108_R1.fasta	108	1	148	0	17436	3059	137	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	300	3	1463	0	184	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	497	0	0	0	252	0	0	45	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	6707	0	1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	40	1599	104	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2631	0	0	7	0	0	3	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108_R2.fasta	108	2	145	0	16316	3031	137	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	363	0	176	3039	0	2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	5	0	338	0	0	0	252	0	0	45	0	0	0	0	0	0	0	0	0	176	10	0	0	0	0	0	0	0	0	5344	0	838	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	41	1558	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	0	0	15	0	5	2	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109_R1.fasta	109	1	87	0	11828	2216	20	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	338	5	897	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229	0	0	0	317	0	0	98	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	16113	0	1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1445	5	1511	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572	0	0	5	0	0	10	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109_R2.fasta	109	2	84	0	10962	2169	20	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	227	0	16	1568	0	1000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	0	0	0	314	0	0	98	0	0	0	0	0	0	0	0	0	99	5	0	0	0	0	0	0	0	0	12739	0	971	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	5	1489	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1567	0	0	13	0	2	12	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_R1.fasta	10	1	3	0	12753	1	0	1	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2241	821	1	798	1714	402	2479	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2324	2	0	0	1339	0	0	0	245	4	4	167	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1907	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	616	1563	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3686	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_R2.fasta	10	2	3	0	11976	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	87	0	165	147	380	3384	0	8407	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	901	0	959	0	0	0	239	1	8	165	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1389	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	610	1521	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3694	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110_R1.fasta	110	1	8	0	19129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	0	0	0	38	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10062	0	131	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	1	0	86	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5163	0	0	3	0	0	0	0	0	0	0	7	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110_R2.fasta	110	2	8	0	18027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1315	0	283	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7447	0	86	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5168	0	0	4	22	0	0	0	0	0	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111_R1.fasta	111	1	240	0	12555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	580	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	13437	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7973	0	0	27	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111_R2.fasta	111	2	237	0	11789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	599	0	731	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9930	0	251	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7974	0	0	27	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
112_R1.fasta	112	1	652	0	20268	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	107	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	9524	0	1060	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	46	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7595	0	0	48	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112_R2.fasta	112	2	641	0	19101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	33	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	104	0	807	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7110	0	760	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	45	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7601	0	0	42	1	23	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113_R1.fasta	113	1	493	0	11310	1018	304	14	0	14	0	56	4	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	0	311	1052	0	3	6539	0	1331	0	0	38	239	0	2	191	12	2	3	0	0	0	0	0	0	0	6	0	0	0	62	22	0	0	90	0	60	144	8	65	159	100	798	25	0	0	72	0	0	1	57	25	0	0	13	2	0	118	0	187	0	0	0	0	1	0	0	0	2	0	0	0	0	6	0	0	0	0	225	5	60	94	0	0	16	0	0	3	66	38	30	2	0	0	0	0	6	2	1	62	0	0	46	0	0	1	28	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	271	0	27	16	15	0	3	0	63	12	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	5	4	0	0	0	0	0	0	0	1	82	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425	9	2	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	51	2	43	0	0	0	0	0	0	0	0	0
