fileName	sampleID	read	Alistipes	Rikenella	Bacteroides	Parabacteroides	Odoribacter	Barnesiella	Porphyromonas	Butyricimonas	Tannerella	Prevotella	Paraprevotella	Alloprevotella	Hallella	Phocaeicola	Capnocytophaga	Soonwooa	Flavobacterium	Elizabethkingia	Chryseobacterium	Sediminicola	Riemerella	Pedobacter	Sphingobacterium	Nubsella	Sediminibacterium	Filimonas	Hydrotalea	Flavitalea	Fontibacter	Hymenobacter	Dyadobacter	Lachnospiracea_incertae_sedis	Robinsoniella	Roseburia	Clostridium.XlVa	Cellulosilyticum	Anaerostipes	Blautia	Johnsonella	Ruminococcus2	Hespellia	Lachnoanaerobaculum	Coprococcus	Dorea	Catonella	Syntrophococcus	Clostridium.XlVb	Lactonifactor	Howardella	Oribacterium	Pseudobutyrivibrio	Lachnospira	Lachnobacterium	Parasporobacterium	Marvinbryantia	Butyrivibrio	Acetitomaculum	Clostridium.sensu.stricto	Sarcina	Anaerobacter	Proteiniclasticum	Clostridium.XI	Peptostreptococcus	Acetoanaerobium	Peptostreptococcaceae_incertae_sedis	Flavonifractor	Anaerofilum	Butyricicoccus	Anaerotruncus	Pseudoflavonifractor	Clostridium.IV	Oscillibacter	Ruminococcus	Faecalibacterium	Subdoligranulum	Gemmiger	Hydrogenoanaerobacterium	Eubacterium	Acetobacterium	Pseudoramibacter	Anaerofustis	Parvimonas	Tissierella	Finegoldia	Peptococcus	Anaerovorax	Mogibacterium	Defluviitalea	Streptococcus	Lactococcus	Enterococcus	Pilibacter	Melissococcus	Granulicatella	Alkalibacterium	Lactobacillus	Aerococcus	Abiotrophia	Facklamia	Gemella	Paenibacillus	Cohnella	Brevibacillus	Fontibacillus	Staphylococcus	Bacillus	Sporosarcina	Jeotgalibacillus	Exiguobacterium	Erysipelotrichaceae_incertae_sedis	Coprobacillus	Clostridium.XVIII	Holdemania	Turicibacter	Allobaculum	Solobacterium	Erysipelothrix	Bulleidia	Selenomonas	Dialister	Veillonella	Allisonella	Megasphaera	Anaeroglobus	Megamonas	Schwartzia	Centipeda	Acidaminococcus	Succinispira	Phascolarctobacterium	Akkermansia	Luteolibacter	Prosthecobacter	Eggerthella	Asaccharobacter	Adlercreutzia	Paraeggerthella	Collinsella	Atopobium	Enterorhabdus	Olsenella	Corynebacterium	Rhodococcus	Williamsia	Actinomyces	Micrococcus	Rothia	Arthrobacter	Kocuria	Zhihengliuella	Microbacterium	Agromyces	Curtobacterium	Leucobacter	Leifsonia	Herbiconiux	Brevibacterium	Kytococcus	Yimella	Janibacter	Brachybacterium	Propionibacterium	Tessaracoccus	Friedmanniella	Propioniferax	Propionimicrobium	Nocardioides	Modestobacter	Bifidobacterium	Scardovia	Patulibacter	Nitriliruptor	Treponema	Fusobacterium	Clostridium.XIX	Leptotrichia	Campylobacter	Arcobacter	Aggregatibacter	Haemophilus	Actinobacillus	Escherichia.Shigella	Klebsiella	Citrobacter	Enterobacter	Yersinia	Serratia	Obesumbacterium	Providencia	Morganella	Kluyvera	Hafnia	Salmonella	Leclercia	Pantoea	Pluralibacter	Raoultella	Trabulsiella	Shimwellia	Halomonas	Cobetia	Modicisalibacter	Nitrincola	Cardiobacterium	Pseudomonas	Cellvibrio	Azorhizophilus	Acinetobacter	Psychrobacter	Enhydrobacter	Vibrio	Salinivibrio	Stenotrophomonas	Candidatus.Carsonella	Aliidiomarina	Shewanella	Rheinheimera	Aeromonas	Diplorickettsia	Kingella	Uruburuella	Eikenella	Neisseria	Microvirgula	Aquitalea	Ralstonia	Cupriavidus	Limnobacter	Burkholderia	Janthinobacterium	Herbaspirillum	Massilia	Herminiimonas	Rugamonas	Undibacterium	Duganella	Curvibacter	Pelomonas	Schlegelella	Comamonas	Delftia	Hydrogenophaga	Ottowia	Rhodoferax	Macromonas	Lampropedia	Variovorax	Simplicispira	Limnohabitans	Acidovorax	Alicycliphilus	Kinneretia	Tepidicella	Sutterella	Parasutterella	Mitsuaria	Aquabacterium	Tepidimonas	Achromobacter	Alcaligenes	Methylobacillus	Bilophila	Bdellovibrio	Peredibacter	Bacteriovorax	Myxococcus	Pyxidicoccus	Desulfobulbus	Sphingomonas	Sphingopyxis	Sphingobium	Blastomonas	Novosphingobium	Stakelama	Sandaracinobacter	Sphingosinicella	Methylobacterium	Mesorhizobium	Aquamicrobium	Hoeflea	Bosea	Bradyrhizobium	Rhodopseudomonas	Oligotropha	Devosia	Hyphomicrobium	Ochrobactrum	Pseudochrobactrum	Rhizobium	Beijerinckia	Vasilyevaea	Caulobacter	Brevundimonas	Phenylobacterium	Asticcacaulis	Azospirillum	Skermanella	Roseomonas	Streptophyta	Gp5	Blastocatella	Cloacibacillus	Pyramidobacter	Mycoplasma	Saccharibacteria_genera_incertae_sedis	Deinococcus	Fervidobacterium	SR1_genera_incertae_sedis	Parcubacteria_genera_incertae_sedis	Aquisphaera	Microgenomates_genera_incertae_sedis	Victivallis	Pyrolobus
139_R2.fasta	139	2	991	0	9729	5469	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	30	0	526	5	260	5027	0	4454	0	0	1	0	0	0	240	0	0	0	0	0	0	0	0	0	0	69	0	667	0	152	0	0	0	374	11	2	43	30	0	0	0	2	0	0	0	0	50	14	0	0	0	0	0	0	0	0	2551	0	853	0	0	0	194	0	3	0	0	0	0	0	0	0	0	0	0	0	0	343	357	834	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1882	0	0	11	5	4	0	29	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	94	15	0	0	0	116	0	0	9	0	11	0	0	20	0	61	0	0	0	0	0	0	0	0	0	16	2	22	0	0	3360	0	0	0	0	0	0	0	0	0	1	115	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140_R1.fasta	140	1	93	0	11855	1640	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	3	0	0	0	0	0	0	0	0	46	69	0	1121	0	106	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	249	3	0	0	0	0	8	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	11	0	49	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	145	853	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	75	0	0	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	954	2	0	0	0	0	0	0	0	1	71	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140_R2.fasta	140	2	89	0	11087	1626	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	289	0	102	1936	0	123	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	251	0	0	0	0	0	0	0	1	0	0	0	0	29	4	0	0	0	0	0	0	0	0	6	0	32	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	145	829	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	1	0	0	0	29	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	705	0	0	0	0	0	0	0	0	0	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141_R1.fasta	141	1	200	0	13914	3400	0	8	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	1	0	0	0	0	0	0	0	0	49	44	0	1151	0	127	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	394	0	0	0	427	2	0	0	0	0	9	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	205	0	44	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	159	519	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	56	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	58	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141_R2.fasta	141	2	194	0	13082	3360	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	245	0	125	2214	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	423	0	0	0	0	0	0	0	1	0	0	0	0	57	5	0	0	0	0	0	0	0	0	144	0	21	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	159	511	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	761	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142_R1.fasta	142	1	148	0	16557	2942	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	1413	0	241	10	0	37	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	24	0	0	0	6	0	0	0	338	0	0	25	2	0	34	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1401	0	235	0	0	0	36	0	0	0	0	0	0	0	0	0	10	3	0	0	0	349	1311	38	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	0	0	5	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	126	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	7	0	0	0	0	2039	0	0	0	0	0	0	0	0	0	142	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	14	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
142_R2.fasta	142	2	148	0	15647	2879	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	372	0	238	2907	0	459	1	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	1	0	36	0	4	0	0	0	334	0	0	25	2	0	34	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	1107	0	164	0	0	0	30	0	0	0	0	0	0	0	0	0	8	2	0	0	0	88	518	38	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	0	0	7	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	7	0	0	0	53	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	7	0	0	0	0	1654	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
143_R1.fasta	143	1	41	0	26196	3600	37	0	0	0	0	0	0	0	0	0	0	0	23	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3430	0	218	9	0	21	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	2	0	0	0	67	0	0	0	451	0	0	35	5	0	60	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	56	0	208	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	1203	66	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	169	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2621	15	11	0	0	0	0	0	0	0	148	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143_R2.fasta	143	2	41	0	24771	3530	37	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	865	0	207	2246	0	270	0	0	1	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	442	0	0	33	3	1	55	0	1	0	0	0	0	58	4	0	0	0	0	0	0	0	0	44	0	141	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	500	65	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	7	0	0	0	57	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	22	0	0	0	2112	0	3	0	0	0	0	0	0	0	2	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144_R1.fasta	144	1	43	0	6544	1561	5	97	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	203	2	199	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	1059	0	0	0	113	0	0	20	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6834	0	1356	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781	0	0	0	0	0	0	33	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2515	0	5	0	0	6	0	2	6	0	0	0	0	0	0	0	0	0	118	0	0	0	0	90	0	0	4	0	0	0	0	79	0	14	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2719	0	0	0	0	0	0	0	0	0	202	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	92	0	0	1	0	0	0	12	0	0	14	0	0	0	0	3	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144_R2.fasta	144	2	41	0	6038	1530	5	97	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	41	0	67	0	0	619	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	717	0	0	0	111	0	0	21	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	5244	0	800	2	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2634	0	0	0	0	6	0	2	6	1	0	0	0	0	0	0	0	0	134	15	0	0	0	36	0	0	4	0	0	0	0	44	0	13	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2264	0	0	0	0	0	0	0	0	0	1	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	92	0	0	1	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145_R1.fasta	145	1	61	0	11815	1789	22	0	1	0	0	1	0	0	0	0	0	0	13	0	0	0	0	17	0	9	0	0	0	0	0	0	0	1	0	1	626	0	115	3	0	165	0	0	0	0	0	0	233	0	0	1	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	161	0	0	49	6	0	100	0	0	0	0	0	39	0	0	0	0	0	0	0	0	1	0	1778	0	853	0	0	0	157	0	0	0	0	0	0	0	0	0	49	0	0	0	0	488	1060	52	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	0	0	16	0	0	0	132	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	43	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	103	0	0	0	0	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1879	0	0	0	0	0	0	0	0	0	142	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
145_R2.fasta	145	2	60	0	10904	1764	21	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	14	0	9	0	0	0	0	0	0	0	0	15	0	139	0	106	1417	0	2880	0	0	0	0	0	0	224	0	0	1	0	0	0	0	0	0	0	0	0	3	0	92	0	0	0	158	0	0	49	1	0	88	0	1	0	0	0	0	23	5	0	0	0	0	0	0	1	0	1339	0	493	0	0	0	143	0	0	0	0	0	0	0	0	0	45	0	0	0	0	233	205	51	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233	0	0	21	0	0	0	129	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	53	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	60	19	0	0	0	39	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1419	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
146_R1.fasta	146	1	557	0	8629	1867	0	0	1	0	0	2	0	1	0	0	0	0	25	0	3	0	0	9	2	0	7	0	0	0	0	0	0	1102	266	4	1252	104	268	4	0	0	0	2	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	1896	0	0	0	157	0	0	0	246	33	26	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	2207	0	775	0	0	1	364	0	0	0	0	1	0	0	0	0	0	0	0	0	0	638	560	582	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	0	0	12	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	393	0	0	5	0	0	0	0	58	0	44	0	0	0	0	1	0	0	1	3	42	2	0	0	0	5829	4	0	0	0	0	0	0	0	0	403	108	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146_R2.fasta	146	2	546	0	7999	1840	0	0	1	0	0	2	0	1	0	0	0	0	2	0	3	1	0	5	2	0	7	0	0	0	0	0	0	0	30	0	242	12	254	3314	0	4256	0	2	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	182	0	749	0	117	0	0	0	240	1	38	0	45	0	0	0	18	0	0	0	0	119	13	0	0	0	0	0	0	0	0	1577	0	414	1	0	1	336	0	0	0	0	1	0	0	0	0	1	0	0	0	0	296	560	587	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	0	0	11	18	12	0	41	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	46	0	0	0	146	0	0	5	0	0	0	0	27	0	23	0	0	0	0	1	0	0	1	3	40	1	0	0	0	4517	0	0	0	0	0	0	0	0	0	14	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	1	0	0	0	0	0	0	0	0	28	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147_R1.fasta	147	1	367	0	14553	1342	0	214	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	129	1	1248	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	24	0	0	0	194	0	0	0	298	0	0	22	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	253	0	382	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6790	0	0	24	0	0	0	65	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	119	0	0	13	0	0	0	0	25	0	18	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2033	3	0	0	0	0	0	0	0	0	220	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147_R2.fasta	147	2	362	0	13692	1333	0	214	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	19	0	0	0	0	0	0	0	0	0	28	0	273	0	0	3836	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	144	0	0	0	295	0	0	22	0	0	0	0	13	0	0	0	0	57	4	0	0	0	0	0	0	0	0	198	0	243	0	0	0	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	221	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6774	0	0	22	0	0	0	63	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	10	0	0	0	49	0	0	7	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1686	0	0	0	0	0	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
