fileName	sampleID	read	Rikenellaceae	Bacteroidaceae	Porphyromonadaceae	Prevotellaceae	Bacteroidales_incertae_sedis	Flavobacteriaceae	Sphingobacteriaceae	Chitinophagaceae	Cyclobacteriaceae	Cytophagaceae	Lachnospiraceae	Clostridiaceae.1	Peptostreptococcaceae	Ruminococcaceae	Eubacteriaceae	Clostridiales_Incertae.Sedis.XI	Peptococcaceae.1	Clostridiales_Incertae.Sedis.XIII	Clostridiales_Incertae.Sedis.XII	Defluviitaleaceae	Streptococcaceae	Enterococcaceae	Carnobacteriaceae	Lactobacillaceae	Aerococcaceae	Bacillales_Incertae.Sedis.XI	Paenibacillaceae.1	Staphylococcaceae	Bacillaceae.1	Planococcaceae	Bacillales_Incertae.Sedis.XII	Bacillaceae.2	Erysipelotrichaceae	Veillonellaceae	Acidaminococcaceae	Verrucomicrobiaceae	Coriobacteriaceae	Corynebacteriaceae	Nocardiaceae	Actinomycetaceae	Micrococcaceae	Microbacteriaceae	Brevibacteriaceae	Dermacoccaceae	Intrasporangiaceae	Dermabacteraceae	Propionibacteriaceae	Nocardioidaceae	Pseudonocardiaceae	Geodermatophilaceae	Bifidobacteriaceae	Patulibacteraceae	Nitriliruptoraceae	Spirochaetaceae	Fusobacteriaceae	Leptotrichiaceae	Campylobacteraceae	Pasteurellaceae	Enterobacteriaceae	Halomonadaceae	Oceanospirillaceae	Cardiobacteriaceae	Pseudomonadaceae	Moraxellaceae	Vibrionaceae	Xanthomonadaceae	Idiomarinaceae	Shewanellaceae	Chromatiaceae	Aeromonadaceae	Coxiellaceae	Neisseriaceae	Burkholderiaceae	Oxalobacteraceae	Comamonadaceae	Sutterellaceae	Burkholderiales_incertae_sedis	Alcaligenaceae	Methylophilaceae	Desulfovibrionaceae	Bdellovibrionaceae	Bacteriovoracaceae	Myxococcaceae	Polyangiaceae	Desulfobulbaceae	Sphingomonadaceae	Erythrobacteraceae	Methylobacteriaceae	Phyllobacteriaceae	Bradyrhizobiaceae	Hyphomicrobiaceae	Brucellaceae	Rhizobiaceae	Beijerinckiaceae	Rhizobiales_incertae_sedis	Caulobacteraceae	Rhodobacteraceae	Rhodospirillaceae	Acetobacteraceae	Chloroplast	Synergistaceae	Mycoplasmataceae	Deinococcaceae	Thermotogaceae	Planctomycetaceae	Victivallaceae	Pyrodictiaceae
126_R1.fasta	126	1	1280	7596	7693	0	0	3	0	0	0	0	20620	2135	1670	811	101	0	0	0	0	0	4718	358	5	0	0	1	0	0	0	0	0	0	2255	0	0	4113	20	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	10	2	0	4	0	0	0	0	0	0	0	169	23	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
126_R2.fasta	126	2	1295	7088	7655	0	0	3	0	0	0	0	21948	2074	1527	954	96	0	0	0	0	0	3580	270	4	0	0	1	0	0	0	0	0	0	2533	0	0	4116	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	14	2	0	4	0	0	0	0	0	0	0	163	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
127_R1.fasta	127	1	0	12748	1	0	0	0	0	0	0	0	2347	368	1660	18	0	0	0	2	0	0	4664	1447	2	0	0	0	93	0	0	0	0	0	1	0	0	2855	57	0	1	0	0	2	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	5	0	0	7	0	0	18	0	0	0	0	0	2	2	102	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
127_R2.fasta	127	2	0	12057	0	0	0	0	0	0	0	0	2360	372	1974	18	0	0	0	0	0	0	3704	1128	3	0	0	0	82	0	0	0	0	0	1	0	0	2864	56	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	17	0	0	7	0	0	17	0	0	0	0	0	2	2	99	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
128_R1.fasta	128	1	60	16465	1764	0	0	7	0	1	0	0	6774	0	9	1761	46	0	0	0	0	0	351	752	13	0	0	0	0	0	0	0	0	0	1263	0	0	1155	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	17	0	0	18	0	0	4	1	0	0	0	0	3	0	167	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
128_R2.fasta	128	2	59	15619	1729	0	0	7	0	2	0	0	7270	0	9	1780	45	0	0	0	0	0	287	589	13	0	0	0	0	0	0	0	0	0	1204	0	0	1155	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	26	0	0	18	0	0	4	1	0	0	0	0	2	0	168	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
129_R1.fasta	129	1	19	12728	1768	2	0	3	1	0	0	0	9334	157	355	465	122	0	0	0	0	0	6559	230	10	0	0	0	0	0	0	0	0	0	847	3	0	544	65	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	420	22	0	0	11	0	0	0	1	0	0	0	0	2	0	248	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
129_R2.fasta	129	2	20	11798	1748	2	0	3	1	0	0	0	9365	127	330	416	124	0	0	0	0	0	5271	154	10	0	0	0	0	0	0	0	0	0	1125	3	0	544	64	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	414	31	0	0	11	0	0	0	1	0	0	0	0	2	0	246	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
130_R1.fasta	130	1	39	4795	1174	0	0	1	0	0	0	0	3355	4	481	106	42	0	0	0	0	0	5086	215	5	0	0	0	0	0	0	0	0	0	736	5	0	649	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1548	6	0	0	6	0	0	5	0	0	0	0	0	0	0	81	11	0	0	0	0	54	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130_R2.fasta	130	2	39	4501	1166	0	0	1	0	0	0	0	3408	5	456	107	42	0	0	0	0	0	4183	165	5	0	0	0	0	0	0	0	0	0	835	3	0	646	26	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1529	6	0	0	6	0	0	5	0	0	0	0	0	0	0	80	12	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131_R1.fasta	131	1	1154	6840	3367	3	0	2	0	1	0	0	19337	2	821	310	53	1	0	0	0	0	52	74	26	0	0	0	0	0	0	0	0	0	2475	3	0	1097	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	1	0	3	20	0	0	13	0	0	13	2	0	0	0	0	2	0	423	58	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
131_R2.fasta	131	2	1170	6447	3346	3	0	2	0	1	0	0	20265	2	776	344	53	1	0	0	0	0	40	53	26	0	0	0	0	0	0	0	0	0	2701	3	0	1100	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	1	0	2	42	0	0	12	0	0	13	1	0	0	0	0	2	0	416	57	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
132_R1.fasta	132	1	92	15479	1988	0	0	8	0	0	0	0	9077	0	38	902	76	0	0	0	0	0	1087	2248	8	0	0	0	0	0	0	0	0	0	1054	0	0	1688	32	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	2	0	0	0	247	12	0	0	12	4	0	3	1	0	0	0	0	0	0	208	21	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
132_R2.fasta	132	2	90	14419	1969	1	0	8	0	0	0	0	9365	0	33	804	76	0	0	0	0	0	848	1479	8	0	0	0	0	0	0	0	0	0	1102	1	0	1695	35	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	241	24	0	0	12	4	0	3	1	0	0	0	0	0	0	203	18	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
133_R1.fasta	133	1	602	11907	4	0	0	0	0	0	0	0	4782	384	1132	213	0	0	0	79	0	0	4924	423	17	0	0	1	2	0	0	0	0	0	35	0	0	6136	27	0	15	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	5	0	13	0	0	19	2	0	8	2	0	0	0	0	2	0	220	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133_R2.fasta	133	2	601	11219	1	0	0	0	0	0	0	0	4768	390	1332	217	0	0	0	0	0	0	3704	297	18	0	0	1	2	0	0	0	0	0	34	0	0	6151	26	0	1	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	5	0	20	0	0	18	1	0	8	3	0	0	0	0	2	0	219	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134_R1.fasta	134	1	272	7910	1320	0	0	4	4	0	0	0	6020	7	1131	209	93	0	0	0	0	0	13491	314	2	0	0	0	0	0	0	0	0	0	499	0	0	1682	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	13	0	0	31	3	0	11	0	1	0	0	0	0	0	345	37	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134_R2.fasta	134	2	273	7370	1312	0	0	4	4	0	0	0	6390	8	1032	209	96	0	0	0	0	0	10523	235	2	0	0	0	0	0	0	0	0	0	659	0	0	1683	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	23	0	0	32	4	0	10	0	0	0	0	0	0	0	336	37	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135_R1.fasta	135	1	316	8460	1314	1	0	7	0	0	0	0	6719	6	1223	183	93	0	0	0	0	0	17335	344	6	0	0	0	0	0	0	0	0	0	721	0	0	1896	10	6	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	405	26	0	0	22	9	0	29	2	1	0	0	0	7	12	296	73	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
135_R2.fasta	135	2	310	7963	1306	1	0	7	0	0	0	0	7012	6	1140	180	94	0	0	0	0	0	13891	262	6	0	0	0	0	0	0	0	0	0	939	0	0	1894	10	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	402	46	0	0	25	9	0	28	2	1	0	0	0	7	13	293	70	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
136_R1.fasta	136	1	259	14683	2729	2	0	5	1	0	0	0	8035	63	540	308	98	0	0	0	0	0	1174	366	41	0	0	0	0	0	0	0	0	0	861	0	0	4255	16	0	21	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	452	39	0	0	56	6	0	54	6	0	0	0	0	9	4	722	74	0	0	0	0	0	0	0	0	0	0	1	0	0	5	9	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
136_R2.fasta	136	2	249	13859	2733	2	0	5	1	0	0	0	8698	57	479	286	97	0	0	0	0	0	862	271	40	0	0	0	0	0	0	0	0	0	914	0	0	4233	17	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	1	1	0	450	76	0	0	58	6	0	50	5	0	0	0	0	8	4	701	68	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
137_R1.fasta	137	1	991	24540	6	2	0	0	6	0	0	0	13533	1241	1927	1003	0	0	0	82	0	0	4048	780	103	18	0	0	0	0	0	0	0	0	16	0	0	5183	214	2	54	0	0	7	0	0	0	0	5	0	0	0	269	0	0	0	1	5	0	0	29	170	0	0	121	9	0	124	9	0	0	0	0	13	0	1929	242	0	0	7	0	1	0	1	0	0	0	34	0	0	62	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
137_R2.fasta	137	2	1000	23273	5	2	0	0	6	0	0	0	13633	1254	2235	991	1	0	0	0	0	0	3168	611	102	18	0	0	0	0	0	0	0	0	18	0	0	5188	214	2	4	0	0	5	0	0	0	0	5	0	0	0	207	0	0	0	1	6	0	0	27	279	0	0	121	9	0	119	11	0	0	0	0	12	0	1895	231	0	0	7	0	1	0	1	0	0	0	31	0	0	23	0	0	1	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0
138_R1.fasta	138	1	1221	5789	6075	2	0	9	1	0	0	0	19670	785	893	1041	123	2	0	0	0	0	4731	1546	32	0	0	0	0	14	0	0	0	0	1373	2	0	3777	136	1	0	1	0	3	0	0	0	0	15	0	0	0	0	0	0	0	5	1	2	0	10	148	0	0	127	5	0	47	24	0	0	0	0	15	10	2361	342	0	0	9	0	0	0	0	0	0	0	14	0	8	4	11	0	0	0	0	0	57	0	0	0	15	0	0	0	0	0	0	0
138_R2.fasta	138	2	1236	5468	6044	2	0	9	1	0	0	0	20696	777	814	1220	124	2	0	0	0	0	3601	1117	32	0	0	0	0	12	0	0	0	0	1732	2	0	3781	135	1	0	1	0	4	0	0	0	0	15	0	0	0	0	0	0	0	5	2	2	0	9	278	0	0	128	5	0	44	24	0	0	0	0	15	10	2330	332	0	0	9	0	0	0	0	0	0	0	12	0	3	0	10	0	0	2	0	0	58	0	0	0	10	0	0	0	0	0	0	0
139_R1.fasta	139	1	966	10324	5517	0	0	14	4	0	0	0	23650	1393	227	869	160	0	0	0	0	0	3442	1503	214	0	3	0	0	0	0	0	0	0	2436	0	0	1884	78	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	185	0	0	269	24	0	32	61	0	0	0	0	20	31	4381	413	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
139_R2.fasta	139	2	1034	9729	5490	0	0	14	4	0	0	0	25561	1402	205	1402	161	0	0	0	0	0	2661	1087	215	0	3	0	0	0	0	0	0	0	3295	0	0	1882	78	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	21	328	0	0	274	24	0	30	70	0	0	0	0	20	29	4296	398	0	0	1	0	0	0	1	0	0	0	5	0	0	0	11	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
140_R1.fasta	140	1	93	11855	1648	0	0	7	3	0	0	0	9105	0	153	329	81	0	0	0	0	0	11	49	32	0	0	0	0	0	0	0	0	0	1466	0	0	641	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	116	44	0	0	80	2	0	0	12	0	0	0	0	7	0	958	104	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0
140_R2.fasta	140	2	92	11087	1634	0	0	8	1	0	0	0	9388	0	143	335	80	0	0	0	0	0	6	33	30	0	0	0	0	0	0	0	0	0	1426	0	0	640	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	117	72	0	0	83	2	0	0	12	0	0	0	0	7	0	949	100	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0
141_R1.fasta	141	1	200	13914	3419	0	0	10	1	0	0	0	9925	1	400	502	142	0	0	0	0	0	205	44	17	0	0	0	0	0	0	0	0	0	1421	0	0	647	36	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	63	0	0	56	0	0	6	7	0	0	0	0	3	0	1017	76	0	0	4	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
141_R2.fasta	141	2	197	13083	3382	0	0	9	1	0	0	0	10319	1	373	522	144	0	0	0	0	0	151	28	17	0	0	0	0	0	0	0	0	0	1444	0	0	649	36	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	80	0	0	59	0	0	6	7	0	0	0	0	3	0	995	71	0	0	4	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
142_R1.fasta	142	1	148	16558	2983	0	0	0	4	0	0	0	8075	55	6	2449	26	0	0	0	0	0	1401	236	36	0	0	0	0	10	3	0	0	0	1811	0	0	856	15	0	12	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	142	102	0	0	136	1	0	1	2	0	0	0	0	9	0	2041	209	0	0	1	0	1	14	0	0	0	0	8	4	0	0	8	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
142_R2.fasta	142	2	148	15647	2949	0	0	0	4	0	0	0	8727	57	5	2297	25	0	0	0	0	0	1140	192	34	0	0	0	0	8	2	0	0	0	1840	0	0	854	16	0	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	139	223	0	0	141	2	0	0	2	0	0	0	0	9	0	2008	203	0	0	1	0	0	14	0	0	0	0	4	0	0	0	8	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
143_R1.fasta	143	1	41	26196	3650	0	0	26	0	0	0	0	11026	2	67	1536	102	0	0	0	0	0	56	215	90	0	0	0	0	0	0	0	0	0	2047	0	0	905	22	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	158	0	0	174	0	0	3	23	0	0	0	0	0	23	2653	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
143_R2.fasta	143	2	41	24771	3605	0	0	26	0	0	0	0	11421	2	60	1785	101	0	0	0	0	0	45	154	90	0	0	0	0	0	0	0	0	0	2076	0	0	908	23	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	294	0	0	170	0	0	2	25	0	0	0	0	0	23	2593	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
144_R1.fasta	144	1	43	6544	1670	0	0	13	8	0	0	0	3879	28	1071	144	22	0	0	0	0	0	6837	1369	83	0	0	0	0	0	0	0	0	0	689	0	0	781	35	0	19	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2990	145	0	0	96	4	0	84	14	0	0	0	0	6	0	2723	313	0	0	4	0	92	0	1	0	0	0	28	0	3	57	4	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
144_R2.fasta	144	2	41	6038	1649	0	0	14	8	0	0	0	3906	23	965	143	23	0	0	0	0	0	5384	933	83	0	0	0	0	0	0	0	0	0	832	0	0	781	35	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2933	304	0	0	95	4	0	83	15	0	0	0	0	6	0	2682	303	0	0	4	0	92	0	1	0	0	0	26	0	2	1	3	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
145_R1.fasta	145	1	61	11815	1821	1	0	13	26	0	0	0	10533	7	132	1385	45	0	0	1	0	0	1778	859	159	0	0	0	0	50	0	0	0	0	1752	0	0	1232	154	0	0	3	4	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	1	68	122	0	0	108	0	0	22	6	0	0	0	0	11	0	1884	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
145_R2.fasta	145	2	60	10904	1797	1	0	14	26	0	0	0	10789	7	124	1238	42	0	0	1	0	0	1396	608	154	0	0	0	0	46	0	0	0	0	1769	0	0	1233	156	0	0	2	4	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	1	65	182	0	0	108	0	0	18	8	0	0	0	0	11	0	1855	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
146_R1.fasta	146	1	557	8629	1869	4	0	29	11	7	0	0	16776	2206	169	623	222	0	0	0	0	0	2207	780	371	0	0	1	0	0	0	0	0	0	2117	0	0	1005	124	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	295	0	0	401	5	0	70	44	0	0	0	0	47	2	5854	540	0	0	0	0	0	0	0	8	0	0	0	0	0	0	73	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0
146_R2.fasta	146	2	574	7999	1846	4	0	28	9	7	0	0	18258	2181	160	1370	224	0	0	0	0	0	1653	568	367	0	0	1	0	1	0	0	0	0	2736	0	0	1009	125	1	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	559	0	0	407	5	0	68	41	0	0	0	0	45	1	5767	517	0	0	0	0	0	0	0	8	0	0	0	0	0	0	56	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0
147_R1.fasta	147	1	367	14554	1563	0	0	16	22	0	0	0	11247	25	197	530	103	0	0	0	0	0	253	385	92	0	0	0	0	0	0	0	0	0	1090	0	0	6790	92	0	12	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	100	66	0	0	122	13	0	25	18	0	0	0	0	13	0	2041	292	0	0	0	0	0	0	0	0	0	0	20	0	1	22	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
147_R2.fasta	147	2	364	13692	1552	1	0	15	22	0	0	0	12047	12	185	521	103	0	0	0	0	0	206	279	88	0	1	0	0	0	0	0	0	0	1432	0	0	6776	92	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	99	121	0	0	123	11	0	23	18	0	0	0	0	13	0	2020	287	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
148_R1.fasta	148	1	323	13481	2544	0	0	2	0	0	0	0	13061	14	641	461	126	0	0	0	0	0	4069	6171	20	0	0	0	0	0	0	0	0	0	1681	0	0	4430	39	0	19	9	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	257	91	0	0	67	8	0	21	0	0	0	0	0	0	1	1000	106	0	0	0	0	264	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
148_R2.fasta	148	2	322	12262	2470	0	0	2	0	0	0	0	13341	13	576	475	132	0	0	0	0	0	3126	3893	21	0	0	0	0	0	0	0	0	0	1996	0	0	4413	49	0	1	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	251	120	0	0	67	8	0	20	0	0	0	0	0	0	1	983	100	0	0	0	0	263	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
149_R1.fasta	149	1	233	14929	2826	2	0	0	0	1	0	0	7050	78	735	390	125	0	0	0	0	0	2873	377	1	0	0	0	0	0	0	0	0	0	1015	0	0	1985	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4394	33	0	0	14	0	0	7	0	0	0	0	0	0	0	325	68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	14	0	0	0	0
149_R2.fasta	149	2	233	13744	2784	2	0	0	0	0	0	0	7151	83	668	415	127	0	0	0	0	0	2198	269	1	0	0	0	0	0	0	0	0	0	1224	0	0	1982	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4300	51	0	0	14	0	0	5	0	0	0	0	0	0	0	315	66	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	15	0	0	0	0
150_R1.fasta	150	1	661	5126	4691	0	0	31	10	0	0	0	11204	17	1748	290	75	0	0	0	0	0	378	266	38	0	0	0	0	5	0	0	0	0	2388	0	0	1846	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	66	0	0	45	0	0	9	17	0	0	0	0	0	0	1010	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
150_R2.fasta	150	2	665	4758	4641	0	0	31	8	0	0	0	11909	17	1570	288	73	0	0	0	0	0	269	189	37	0	0	0	0	5	0	0	0	0	2828	0	0	1849	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	98	0	0	42	0	0	8	15	0	0	0	0	0	0	989	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	23	0	0	0	0	0	0	0	0	0	0	0
151_R1.fasta	151	1	402	14506	5	1	0	48	0	0	0	0	5276	548	723	329	0	1	0	106	0	0	5584	988	121	0	0	0	5	10	0	0	0	0	81	0	0	5337	56	0	41	0	0	3	0	0	0	0	15	0	0	0	55	0	0	0	1	1	1	1	9	325	0	0	277	22	6	37	15	0	0	0	0	73	0	3304	427	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0
151_R2.fasta	151	2	403	13523	4	1	0	48	0	0	0	0	5305	541	899	331	0	1	0	0	0	0	4181	714	120	0	0	0	8	9	0	0	0	0	79	0	0	5346	55	0	1	0	0	3	0	0	0	0	14	0	0	0	48	0	0	0	1	1	1	1	10	426	0	0	276	22	6	31	14	0	0	0	0	73	0	3242	400	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
152_R1.fasta	152	1	546	15473	3154	1	0	23	0	1	0	0	6857	173	1499	438	183	0	0	0	0	0	10967	616	26	0	0	0	0	0	0	0	0	0	744	0	0	2388	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069	73	0	0	27	0	0	0	18	0	0	0	0	19	0	1202	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
152_R2.fasta	152	2	543	14571	3119	0	0	22	0	0	0	0	7278	165	1370	442	188	0	0	0	0	0	8494	426	26	0	0	0	0	0	0	0	0	0	1061	0	0	2380	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	100	0	0	28	0	0	0	19	0	0	0	0	19	0	1174	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
